frequency_hz,amplitude
3.460937500000,0.000052224032
3.468750000000,0.000052176754
3.476562500000,0.000052130247
3.484375000000,0.000052084508
3.492187500000,0.000052039534
3.500000000000,0.000051995321
3.507812500000,0.000051951864
3.515625000000,0.000051909162
3.523437500000,0.000051867209
3.531250000000,0.000051826003
3.539062500000,0.000051785541
3.546875000000,0.000051745819
3.554687500000,0.000051706833
3.562500000000,0.000051668582
3.570312500000,0.000051631061
3.578125000000,0.000051594268
3.585937500000,0.000051558200
3.593750000000,0.000051522854
3.601562500000,0.000051488227
3.609375000000,0.000051454316
3.617187500000,0.000051421120
3.625000000000,0.000051388634
3.632812500000,0.000051356857
3.640625000000,0.000051325786
3.648437500000,0.000051295418
3.656250000000,0.000051265752
3.664062500000,0.000051236785
3.671875000000,0.000051208515
3.679687500000,0.000051180939
3.687500000000,0.000051154056
3.695312500000,0.000051127862
3.703125000000,0.000051102357
3.710937500000,0.000051077539
3.718750000000,0.000051053404
3.726562500000,0.000051029952
3.734375000000,0.000051007182
3.742187500000,0.000050985090
3.750000000000,0.000050963675
3.757812500000,0.000050942935
3.765625000000,0.000050922870
3.773437500000,0.000050903478
3.781250000000,0.000050884756
3.789062500000,0.000050866704
3.796875000000,0.000050849320
3.804687500000,0.000050832603
3.812500000000,0.000050816552
3.820312500000,0.000050801165
3.828125000000,0.000050786442
3.835937500000,0.000050772380
3.843750000000,0.000050758980
3.851562500000,0.000050746239
3.859375000000,0.000050734158
3.867187500000,0.000050722735
3.875000000000,0.000050711970
3.882812500000,0.000050701860
3.890625000000,0.000050692407
3.898437500000,0.000050683608
3.906250000000,0.000050675465
3.914062500000,0.000050667974
3.921875000000,0.000050661137
3.929687500000,0.000050654953
3.937500000000,0.000050649421
3.945312500000,0.000050644540
3.953125000000,0.000050640312
3.960937500000,0.000050636734
3.968750000000,0.000050633807
3.976562500000,0.000050631531
3.984375000000,0.000050629905
3.992187500000,0.000050628930
4.000000000000,0.000025314302
